"name"	"mz"	"01_sample"	"02_sample"	"03_sample"	"04_sample"	"05_sample"	"06_sample"	"07_sample"	"08_sample"	"09_sample"	"10_sample"	"23_pool"	"24_pool"	"71_blank"	"72_blank"
"PG_42:8_[M-H]1-"	845.5338	0.00970000000006621	0.00930000000005293	-0.0021999999999025	0	-0.00959999999997763	-0.00630000000001019	0	-0.00989999999990232	-0.00630000000001019	-0.00979999999992742	-0.00139999999998963	-0.000900000000001455	0	-0.000199999999949796
"PI-O_36:3_[M-H]1-"	845.5549	0	0	-0.00990000000001601	-0.00620000000003529	-0.016399999999976	-0.00990000000001601	-0.00610000000006039	-0.00940000000002783	-0.00990000000001601	-0.00930000000005293	-0.0081000000000131	0	0	0
"PG_41:1_[M-H]1-"	845.6277	0.0145999999999731	0.0148000000000366	0.0135000000000218	0.0131000000000085	0.0135000000000218	0.0134000000000469	0.0131000000000085	0.0139000000000351	0.0134000000000469	0.0131000000000085	0.0149999999999864	0.0152000000000498	0	0
"PG-O_42:1_[M-H]1-"	845.6641	-0.0148000000000366	-0.0144999999999982	-0.0158999999999878	-0.0163000000000011	-0.0158000000000129	-0.0160000000000764	-0.0163000000000011	-0.0155000000000882	-0.0160000000000764	-0.0164000000000897	-0.0144000000000233	-0.0142000000000735	0	0
"SM_40:1_[M+OAC]1-"	845.6753	-0.00360000000000582	-0.00329999999996744	-0.00469999999995707	-0.00509999999997035	-0.00459999999998217	-0.00480000000004566	-0.00509999999997035	-0.00430000000005748	-0.00480000000004566	-0.00520000000005894	-0.00319999999999254	-0.00300000000004275	0	0
"PS_41:7_[M-H]1-"	846.5291	9.99999999748979e-05	0.0246999999999389	-0.00909999999998945	-0.00959999999997763	0.00749999999993634	0	0	0	0	-0.00940000000002783	0.00919999999996435	0.00499999999999545	0	0.00950000000000273
"PS-P_42:2_[M-H]1-"	846.5654	0	0	-0.0227000000000999	0.0061999999999216	-0.00990000000001601	-0.00990000000001601	-0.00980000000004111	-0.00960000000009131	-0.00990000000001601	0.00639999999998508	0	0	0	0
"PC_38:3_[M+Cl]1-"	846.5785	-0.00870000000008986	-0.00900000000001455	-0.00960000000009131	-0.00980000000004111	-0.0226999999999862	-0.0217999999999847	-0.00970000000006621	-0.0214000000000851	-0.0238000000000511	0.00709999999992306	-0.00980000000004111	-0.0080000000000382	0	0
"PE_44:6_[M-H]1-"	846.6018	-0.0136999999999716	-0.00959999999997763	-0.0106999999999289	-0.0110999999999422	-0.0200999999999567	-0.0108000000000175	-0.0112000000000307	-0.0101999999999407	-0.0108000000000175	-0.0109999999999673	-0.0255999999999403	-0.0253999999999905	0	0
"PC_36:1_[M+OAC]1- / PS_40:0_[M-H]1-"	846.623	0.00750000000005002	0.011600000000044	0.00930000000005293	-0.00649999999995998	-0.00689999999997326	0.0104000000000042	0.00999999999999091	-0.00559999999995853	-0.0061999999999216	-0.00639999999998508	NA	-0.0041999999999689	0	0
"PC-O_37:1_[M+OAC]1- / PS-O_41:0_[M-H]1-"	846.6593	-0.0222999999999729	-0.022199999999998	-0.0232999999999493	-0.0236999999999625	-0.0231999999999744	0.0265000000000555	-0.0236999999999625	-0.022899999999936	-0.0233999999999241	-0.0237999999999374	-0.0217999999999847	-0.00979999999992742	0	0
"2H-IS__PC_[M+OAC]1-"	846.7727	0	0.000999999999976353	0.00649999999995998	0.00279999999997926	0.00220000000001619	0.00310000000001764	0.00300000000004275	0.00350000000003092	-0.000499999999988177	-0.00110000000006494	0	0	0.000300000000038381	0.00189999999997781
"PI_35:2_[M-H]1-"	847.5342	0	0	-0.00929999999993925	0	0	0	0	0	0	-0.00829999999996289	0	0	0	0
"PG_42:7_[M-H]1-"	847.5495	0	0	-0.00639999999998508	-0.00970000000006621	-0.00940000000002783	-0.00920000000007803	0	0	0	-0.00959999999997763	0	0	0	0
"PI-O_36:2_[M-H]1-"	847.5706	-0.00789999999994961	0	0.00229999999999109	-0.00929999999993925	-0.00900000000001455	-0.00879999999995107	-0.00909999999998945	0	-0.00900000000001455	0.00329999999996744	0	0	0	0
"PG_41:0_[M-H]1-"	847.6434	0.0117999999999938	0.0134000000000469	0.0103000000000293	0.00990000000001601	0.0106000000000677	0.0103000000000293	0.00990000000001601	0.0108000000000175	0.0103000000000293	0.0105000000000928	0.0120000000000573	0.0121000000000322	0	0.00840000000005148
"PG-O_42:0_[M-H]1-"	847.6797	0	-0.00599999999997181	-0.00689999999997326	-0.00760000000002492	-0.00699999999994816	-0.00329999999996744	-0.00739999999996144	-0.00289999999995416	-0.00720000000001164	-0.0061999999999216	0	0	0	0
"SM_40:0_[M+OAC]1-"	847.691	0	0.00530000000003383	0.00440000000003238	0.00369999999998072	0.00430000000005748	0.0080000000000382	0.0039000000000442	0.00840000000005148	0.004099999999994	0.00510000000008404	0	0	0	0
"2H-IS__PC_[M+OAC]1-"	847.7785	0.00210000000004129	0.00250000000005457	0.000599999999963075	0.000200000000063483	0.000800000000026557	0.000599999999963075	0.000300000000038381	0.000999999999976353	0.000599999999963075	0.000200000000063483	0.00270000000000437	0.00239999999996598	0.00160000000005311	0.00260000000002947
"PC_37:7_[M+OAC]1- / PS_41:6_[M-H]1-"	848.5447	0	0	0.00909999999998945	-0.00799999999992451	-0.00990000000001601	0	0	-0.00709999999992306	-0.00769999999999982	-0.00759999999991123	-0.00959999999997763	0	0	0
"PC-P_38:6_[M+OAC]1- / PS-O_42:6_[M-H]1-"	848.5811	0	-0.00310000000001764	0.0041999999999689	0.00769999999999982	0.0123999999999569	-0.00850000000002638	-0.00459999999998217	-0.00350000000003092	0	-0.0081000000000131	0.0060999999999467	0	0	0
"PC_38:2_[M+Cl]1-"	848.5942	0	0.00580000000002201	0.0172999999999774	-0.00819999999998799	-0.00329999999996744	-0.00750000000005002	0.00850000000002638	0.00959999999997763	0.0131000000000085	0.00499999999999545	-0.00149999999996453	0	0	0
"PE_44:5_[M-H]1-"	848.6175	0	-0.0080000000000382	-0.0175000000000409	-0.0178000000000793	-0.017400000000066	-0.017400000000066	-0.00970000000006621	-0.016800000000103	-0.0176000000000158	-0.0172000000000025	-0.0078000000000884	0	0	0
"PC-P_39:1_[M+Cl]1-"	848.6305	0	-0.00319999999999254	-0.00450000000000728	-0.00480000000004566	-0.00440000000003238	-0.00440000000003238	-0.00470000000007076	-0.0038000000000693	-0.00459999999998217	-0.0041999999999689	-0.00279999999997926	0	0	0
"PC_36:0_[M+OAC]1-"	848.6386	0	0.00490000000002055	0.00360000000000582	0.00329999999996744	0.00369999999998072	0.00369999999998072	0.00339999999994234	0.00429999999994379	0.00350000000003092	0.0039000000000442	0.00530000000003383	0	0	0
"PC-O_37:0_[M+OAC]1-"	848.675	0	0	0.00679999999999836	-0.00610000000006039	0.00989999999990232	-0.00990000000001601	0.00669999999990978	0.00299999999992906	-0.00970000000006621	0.00329999999996744	0	0	0	0
"2H-IS__PC_[M+OAC]1-"	848.7839	0.00130000000001473	0.00149999999996453	-9.99999999748979e-05	-0.000599999999963075	0	-0.000199999999949796	-0.000499999999988177	0.000200000000063483	-0.000199999999949796	-0.000599999999963075	NA	0.00509999999997035	0.000700000000051659	0.00180000000000291
"PI_36:8_[M-H]1-"	849.456	0	0	0	0	0	0	0	0	0	0	0.00959999999997763	0	0	0
"PI_35:1_[M-H]1-"	849.5499	0	-0.00900000000001455	-0.00990000000001601	0	-0.00570000000004711	0	0	0	0	-0.0080000000000382	0	0.00469999999995707	0	0
"PG_42:6_[M-H]1-"	849.5651	0	-0.0061999999999216	-0.00720000000001164	0	0.00950000000000273	0	0	0	-0.00709999999992306	-0.00939999999991414	0	0	0	0
"PI-O_36:1_[M-H]1-"	849.5862	0	0.00659999999993488	0.00979999999992742	0	0.00979999999992742	0	0	0	-0.00250000000005457	0.00749999999993634	0	0	0	0
"2H-IS__PC_[M+OAC]1-"	849.7888	0.00180000000000291	0.0019000000000915	0.000700000000051659	0.000300000000038381	0.000800000000026557	0.000700000000051659	0.000300000000038381	0.00120000000003984	0.000600000000076761	0.000300000000038381	0.00220000000001619	0.00240000000007967	-0.00220000000001619	-0.000900000000001455
"PC_39:8_[M+Cl]1-"	850.5159	-0.00610000000006039	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_37:6_[M+OAC]1- / PS_41:5_[M-H]1-"	850.5604	0	0.000299999999924694	-0.00440000000003238	-0.00480000000004566	-0.00430000000005748	-0.00450000000000728	-0.00480000000004566	-0.0040000000000191	-0.00460000000009586	-0.00499999999999545	0	0	0	0
"PC-O_38:6_[M+OAC]1- / PS-P_42:1_[M-H]1-"	850.5967	0	-0.00079999999991287	-0.0021999999999025	-0.0020999999999276	-0.00529999999992015	-0.00169999999991433	-0.00569999999993342	-0.00509999999997035	-0.00559999999995853	-0.00589999999999691	0	-0.00839999999993779	0	0
"PC_38:1_[M+Cl]1-"	850.6098	0	0.012299999999982	0.0108999999999924	0.0109999999999673	0.00779999999997472	0.0113999999999805	0.00739999999996144	0.00799999999992451	0.00749999999993634	0.00719999999989795	0	0.000499999999988177	0	0
"PE_44:4_[M-H]1-"	850.6331	0	0.00290000000006785	0.00990000000001601	0.00970000000006621	0.00189999999997781	-0.00249999999994088	0.000800000000026557	-0.00229999999999109	0.00990000000001601	0.00120000000003984	0	-0.00109999999995125	0	0
"PC-O_39:1_[M+Cl]1-"	850.6462	0	0	0.00630000000001019	0	0.00660000000004857	0	0	0	0	0	0	0	0	0
"2H-IS__PC_[M+OAC]1-"	850.7924	0.00420000000008258	0.0039000000000442	0.00150000000007822	-0.00159999999993943	-0.000900000000001455	-0.00119999999992615	-0.00169999999991433	0.00310000000001764	-0.00129999999990105	0.000400000000013279	0.00440000000003238	0	0	0.000900000000001455
"PI_36:7_[M-H]1-"	851.4716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI_35:0_[M-H]1-"	851.5655	0	-0.00579999999990832	0.00139999999998963	-0.00270000000000437	-0.00199999999995271	-0.00239999999996598	-0.00699999999994816	-0.00189999999997781	-0.00249999999994088	-0.00279999999997926	0	0	0.00710000000003674	0
"PG_42:5_[M-H]1-"	851.5808	0	0.00950000000000273	0.00889999999992597	0.00839999999993779	0.00950000000000273	0.00899999999990087	0.00829999999996289	0.0133999999999332	0.0127999999999702	0.00929999999993925	0	0	0.00989999999990232	0
"PI-O_36:0_[M-H]1-"	851.6019	0	-0.00189999999997781	-0.00329999999996744	-0.0039000000000442	-0.00319999999999254	-0.00350000000003092	-0.00340000000005602	-0.00300000000004275	-0.00350000000003092	-0.00369999999998072	0	0	0	0
"PS_42:11_[M-H]1-"	852.4821	0	0	-0.00740000000007512	0	0	0	0	0	0	0	0	-0.00920000000007803	0	0
"PC_39:7_[M+Cl]1-"	852.5316	0.00599999999997181	0	0.00509999999997035	0	-0.00749999999993634	0	0	-0.00720000000001164	-0.00749999999993634	0	0.00679999999999836	0.0104000000000042	0	0
"PC-P_40:6_[M+Cl]1-"	852.5679	0.00869999999997617	-0.0080000000000382	-0.0128999999999451	-0.0132999999999583	-0.0126000000000204	-0.0127999999999702	-0.0131999999999834	-0.0123999999999569	-0.0128999999999451	-0.0132999999999583	-0.00760000000002492	0	0	0
"PC_37:5_[M+OAC]1- / PS_41:4_[M-H]1-"	852.576	0	9.99999999748979e-05	-0.00479999999993197	-0.00519999999994525	-0.00450000000000728	-0.00469999999995707	-0.00509999999997035	-0.00429999999994379	-0.00469999999995707	-0.00519999999994525	0.000499999999988177	0	0	0
"PC-O_38:5_[M+OAC]1- / PS-O_42:4_[M-H]1-"	852.6124	-0.0127999999999702	-0.0131000000000085	-0.00200000000006639	-0.00239999999996598	-0.00509999999997035	-0.00210000000004129	-0.00250000000005457	-0.00160000000005311	-0.00589999999999691	-0.00549999999998363	-0.0126999999999953	-0.0124000000000706	0	-0.0121000000000322
"PC_38:0_[M+Cl]1-"	852.6255	0.000300000000038381	0	0.0110999999999422	0.0107000000000426	0.0080000000000382	0.0109999999999673	0.010599999999954	0.0114999999999554	0.00720000000001164	0.00760000000002492	0.000400000000013279	0.000699999999937972	0	0.000999999999976353
"PE_44:3_[M-H]1-"	852.6488	0.0236000000001013	0.0233000000000629	0.00990000000001601	0.00930000000005293	0.00990000000001601	0.00980000000004111	-0.00749999999993634	0.00990000000001601	0.00980000000004111	0.00980000000004111	0.0237000000000762	0.00740000000007512	0	0.0243000000000393
"PC-O_39:0_[M+Cl]1-"	852.6618	0.00249999999994088	0.00239999999996598	0.00860000000000127	0.00529999999992015	-0.00670000000002346	0.00569999999993342	0.00130000000001473	0.0060999999999467	0.00559999999995853	0.00540000000000873	0.00299999999992906	0.00329999999996744	0	0.00360000000000582
"PC-2O_40:0_[M+Cl]1-"	852.6982	0	0	0	0	0.00460000000009586	0	0	0	0	0	0	0	0	-0.00119999999992615
"PI_36:6_[M-H]1-"	853.4873	-0.00670000000002346	0	0	0	0	0	0	0	-0.0081000000000131	0	-0.00639999999998508	0	0	0
"PG_42:4_[M-H]1-"	853.5964	-0.00940000000002783	-0.00689999999997326	-0.0203000000000202	0.0127999999999702	-0.0235999999999876	-0.0241999999999507	-0.00850000000002638	0.0135000000000218	0.0104999999999791	0.00890000000003965	-0.00630000000001019	-0.00990000000001601	0	-0.00979999999992742
"PS_42:10_[M-H]1-"	854.4978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_39:6_[M+Cl]1-"	854.5472	0	0	0	0.00990000000001601	-0.00930000000005293	0	0	0	0	0	0	0	0	0
"PC-O_40:6_[M+Cl]1-"	854.5836	-0.0110999999999422	-0.0107999999999038	-0.0119999999999436	-0.0123999999999569	-0.0117999999999938	-0.0118999999999687	-0.012299999999982	-0.0114999999999554	-0.0119999999999436	-0.012299999999982	-0.00879999999995107	0	-0.00669999999990978	0
"PC_37:4_[M+OAC]1- / PS_41:3_[M-H]1-"	854.5917	-0.00300000000004275	-0.00270000000000437	-0.0039000000000442	-0.00430000000005748	-0.00370000000009441	-0.0038000000000693	-0.00420000000008258	-0.00340000000005602	-0.0039000000000442	-0.00420000000008258	-0.00490000000002055	-0.00650000000007367	0.00139999999998963	0
"PC-O_38:4_[M+OAC]1- / PS-P_42:0_[M-H]1-"	854.628	-0.00819999999998799	0.000400000000013279	-0.00509999999997035	-0.00559999999995853	-0.00499999999999545	-0.00519999999994525	-0.00559999999995853	-0.00469999999995707	-0.00529999999992015	-0.00559999999995853	-0.00779999999997472	-0.00369999999998072	0.00840000000005148	-0.0108999999999924
"PE_44:2_[M-H]1-"	854.6644	-0.00530000000003383	0.00750000000005002	-0.00239999999996598	0.00990000000001601	0.00769999999999982	-0.00239999999996598	0.00130000000001473	-0.00199999999995271	-0.00660000000004857	-0.00260000000002947	-0.000700000000051659	0.00340000000005602	0	-0.000300000000038381
"PI_36:5_[M-H]1-"	855.5029	0.00709999999992306	0	0	0	0	0	0	0	0	0	0	0	-0.00930000000005293	0
"PG_42:3_[M-H]1-"	855.6121	-0.00939999999991414	0.00769999999999982	0.010900000000106	0.0104000000000042	0.0111000000000558	0.010900000000106	0.0143000000000484	0.0113000000000056	0.0108000000000175	0.010900000000106	-0.00869999999997617	-0.00860000000000127	0	-0.00819999999998799
"PS_42:9_[M-H]1-"	856.5134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_39:5_[M+Cl]1-"	856.5629	0	0	-0.00829999999996289	-0.00440000000003238	-0.0122000000000071	0	0	0	-0.00819999999998799	-0.0130000000000337	-0.0108000000000175	0	0	-0.00580000000002201
"PC-O_40:5_[M+Cl]1-"	856.5992	0	-0.00959999999997763	-0.0138000000000602	-0.0143000000000484	-0.0138000000000602	-0.0139000000000351	-0.00599999999997181	-0.0135000000000218	-0.0139000000000351	-0.0141999999999598	-0.00769999999999982	0	0	0.00519999999994525
"PC_37:3_[M+OAC]1- / PS_41:2_[M-H]1-"	856.6073	0	-0.00149999999996453	-0.00570000000004711	-0.00620000000003529	NA	-0.00580000000002201	-0.00620000000003529	NA	NA	-0.0060999999999467	-0.00379999999995562	0	0	0.00909999999998945
"PC-O_38:3_[M+OAC]1- / PS-O_42:2_[M-H]1-"	856.6437	0	0.00969999999995252	0.000699999999937972	-0.00769999999999982	-0.00980000000004111	-0.00729999999998654	0.00479999999993197	0.00569999999993342	-0.0156000000000631	0.00979999999992742	0.00739999999996144	0	0	0
"PE_44:1_[M-H]1-"	856.6801	0	0	0.00840000000005148	0.0079000000000633	0.0128000000000839	0.00819999999998799	-0.00919999999996435	0.00850000000002638	0.00830000000007658	0	0	0	0	0
"PI_36:4_[M-H]1-"	857.5186	0.00229999999999109	0	-0.00300000000004275	-0.00340000000005602	-0.00289999999995416	-0.00300000000004275	-0.00340000000005602	-0.00260000000002947	-0.00369999999998072	-0.00340000000005602	0.00310000000001764	-0.00520000000005894	0	0
"PG_42:2_[M-H]1-"	857.6277	0	0	0.00940000000002783	0.00909999999998945	0.0136999999999716	0.00950000000000273	0.00930000000005293	0.00990000000001601	0.0134000000000469	0.00919999999996435	0	0	0	0
"SM_41:1_[M+OAC]1-"	857.6753	-0.000999999999976353	-0.0041999999999689	-0.00260000000002947	-0.00250000000005457	-0.00490000000002055	-0.00220000000001619	-0.00250000000005457	-0.00170000000002801	-0.00480000000004566	-0.00430000000005748	-0.004099999999994	-0.0041999999999689	0	0
"PC_38:9_[M+OAC]1- / PS_42:8_[M-H]1-"	858.5291	0	0	0.00490000000002055	0.00450000000000728	0.00499999999999545	0.00499999999999545	0.00450000000000728	0.00540000000000873	0.00220000000001619	0.00450000000000728	0	0.00689999999997326	0	0
"PC_39:4_[M+Cl]1-"	858.5785	0	0	-0.00890000000003965	0	-0.00890000000003965	0	-0.00920000000007803	-0.00840000000005148	-0.00890000000003965	-0.00930000000005293	0	0	0	0
"PC-O_40:4_[M+Cl]1-"	858.6149	0	-0.00929999999993925	-0.0104999999999791	-0.00669999999990978	-0.00729999999998654	-0.0144999999999982	-0.00659999999993488	-0.0100999999999658	-0.00720000000001164	-0.00860000000000127	-0.00909999999998945	0	0	0
"PC_37:2_[M+OAC]1- / PS_41:1_[M-H]1-"	858.623	0	-0.00540000000000873	-0.00239999999996598	-0.00279999999997926	-0.00639999999998508	-0.00639999999998508	-0.00270000000000437	-0.00199999999995271	-0.00659999999993488	-0.00669999999990978	-0.000999999999976353	0	0	0
"PC-O_38:2_[M+OAC]1- / PS-O_42:1_[M-H]1-"	858.6593	-0.00709999999992306	-0.00909999999998945	-0.0209999999999582	-0.00869999999997617	-0.0244999999999891	-0.00829999999996289	-0.00889999999992597	-0.0244000000000142	-0.0249000000000024	-0.00909999999998945	-0.00670000000002346	0	0	0
"PE_44:0_[M-H]1-"	858.6957	0.00819999999998799	0.0167000000000144	0.0153999999999996	0.0110999999999422	0.0118999999999687	0.011600000000044	0.0110999999999422	0.0119999999999436	0.0114999999999554	0.0110999999999422	0.00879999999995107	0	0	0
"PI_36:3_[M-H]1-"	859.5342	0	0	-0.00649999999995998	-0.00309999999990396	-0.00589999999999691	-0.00659999999993488	-0.00319999999999254	-0.0061999999999216	-0.00679999999999836	-0.00539999999989504	0	-0.00539999999989504	0	-0.00869999999997617
"PI-P_37:2_[M-H]1-"	859.5706	0	0	0.00880000000006476	-0.000499999999988177	9.99999999748979e-05	0.00880000000006476	-0.00900000000001455	0.00919999999996435	0	0.00950000000000273	0.00710000000003674	0	0	0.00649999999995998
"PG_42:1_[M-H]1-"	859.6434	0	0	0.00520000000005894	0	-0.00709999999992306	0.00930000000005293	0	0.00990000000001601	0.00940000000002783	0	0	0	0	0
"SM_41:0_[M+OAC]1-"	859.691	-0.00499999999999545	-0.00339999999994234	-0.0060999999999467	-0.00270000000000437	-0.00589999999999691	-0.00630000000001019	-0.00279999999997926	-0.00559999999995853	-0.00630000000001019	-0.00649999999995998	-0.00450000000000728	-0.00869999999997617	0	0
"PC_40:10_[M+Cl]1-"	860.5003	0.00950000000000273	0	0	-0.00900000000001455	0	-0.00879999999995107	0	-0.00839999999993779	0	0	0	0	0	0
"PC_38:8_[M+OAC]1- / PS_42:7_[M-H]1-"	860.5447	0	0	0.00180000000000291	0.00540000000000873	0.00180000000000291	0.00189999999997781	0	0.00250000000005457	0.00499999999999545	-0.00279999999997926	0	0	0	0
"PC_39:3_[M+Cl]1-"	860.5942	0	0	-0.0081000000000131	-0.00850000000002638	-0.0119999999999436	-0.00789999999994961	-0.00869999999997617	-0.00750000000005002	-0.00789999999994961	-0.00840000000005148	-0.00990000000001601	0	0	0
"PC-O_40:3_[M+Cl]1-"	860.6305	0	0	-0.00139999999998963	0.00699999999994816	0.00890000000003965	0.00729999999998654	0.00689999999997326	0.00769999999999982	0.00289999999995416	0.00909999999998945	0.00950000000000273	0	0	0
"PC_37:1_[M+OAC]1- / PS_41:0_[M-H]1-"	860.6386	0	0	0.00670000000002346	0.00220000000001619	0.00850000000002638	-0.00170000000002801	0.00229999999999109	0.00729999999998654	0.00869999999997617	0.00869999999997617	0.000700000000051659	0	0	-0.0080000000000382
"PC-O_38:1_[M+OAC]1- / PS-O_42:0_[M-H]1-"	860.675	-0.00640000000009877	-0.00990000000001601	-0.0244000000000142	-0.0081000000000131	-0.00870000000008986	-0.00769999999999982	-0.00850000000002638	-0.00730000000010023	-0.0244000000000142	-0.00990000000001601	-0.00860000000000127	0	0	0.00729999999998654
"PI_36:2_[M-H]1-"	861.5499	-9.99999999748979e-05	-9.99999999748979e-05	-0.00490000000002055	-0.00540000000000873	-0.00470000000007076	-0.00499999999999545	-0.00530000000003383	-0.00450000000000728	-0.00509999999997035	-0.00540000000000873	-0.00329999999996744	0.000599999999963075	0	0
"PI-O_37:2_[M-H]1-"	861.5862	0.00220000000001619	0.00169999999991433	0.00990000000001601	0.00979999999992742	0.00990000000001601	0.00990000000001601	0.00990000000001601	0.00659999999993488	0.00990000000001601	0.00979999999992742	-0.00920000000007803	-0.00940000000002783	0	0
"PG_42:0_[M-H]1-"	861.659	0	0	0.00630000000001019	0	-0.00620000000003529	0	0	0	0.00239999999996598	0	0	0	0	0
"PC_40:9_[M+Cl]1-"	862.5159	0.00300000000004275	-0.00970000000006621	-0.00779999999997472	-0.00689999999997326	-0.00980000000004111	-0.00639999999998508	-0.00679999999999836	-0.00990000000001601	-0.00909999999998945	-0.00950000000000273	-0.00950000000000273	-0.00869999999997617	0	0
"PC_38:7_[M+OAC]1- / PS_42:6_[M-H]1-"	862.5604	0	0.00559999999995853	0.0041999999999689	0.00379999999995562	0.00429999999994379	0.0041999999999689	0.00389999999993051	0.00459999999998217	0.0041999999999689	0.00379999999995562	0.00579999999990832	0.0060999999999467	0	0
"PC_39:2_[M+Cl]1-"	862.6098	0	0	0	-0.00630000000001019	-0.00550000000009732	0	0	0.00309999999990396	0	0	0	0	0	0
"PC-O_40:2_[M+Cl]1-"	862.6462	0	0	0	-0.00389999999993051	0	0	0	0	0	0	0	0	0	0
"PC_37:0_[M+OAC]1-"	862.6543	0	0	0	0.00420000000008258	0	0	0	0	0	0	0	0	0	0
"PC-O_38:0_[M+OAC]1-"	862.6906	0	0	0	0	-0.00589999999999691	0	0	0	0	0	0	0	0	0
"2H-IS__PI_[M-H]1-"	862.7069	0	0	0	0	0.00610000000006039	0	0	0	0	-0.00699999999994816	0	0	0	0
"PI_36:1_[M-H]1-"	863.5655	0	-0.00469999999995707	-0.00630000000001019	-0.00659999999993488	NA	-0.0061999999999216	-0.00649999999995998	-0.00579999999990832	-0.0060999999999467	-0.00649999999995998	-0.00469999999995707	0	0	0
"PG_43:6_[M-H]1-"	863.5808	0	0.010599999999954	0.00899999999990087	0.00869999999997617	NA	0.00909999999998945	0.00879999999995107	0.00950000000000273	0.00919999999996435	0.00879999999995107	0.010599999999954	0	0	0
"PI-O_37:1_[M-H]1-"	863.6019	0	0.00189999999997781	0.00919999999996435	0.00860000000000127	0.00980000000004111	0.00919999999996435	0.00900000000001455	0.00959999999997763	0.00900000000001455	0.00990000000001601	-0.00260000000002947	0	0	0
"2H-IS__PI_[M-H]1-"	863.7131	0	0	0	-0.00809999999989941	0	0.00950000000000273	0	0	0.00860000000000127	-0.00860000000000127	0	0.00660000000004857	0	0
"PC_40:8_[M+Cl]1-"	864.5316	-0.00969999999995252	-0.00990000000001601	-0.00860000000000127	-0.00709999999992306	-0.00979999999992742	-0.00659999999993488	-0.00729999999998654	-0.00630000000001019	-0.00940000000002783	-0.00969999999995252	-0.00940000000002783	-0.00919999999996435	0	-9.99999999748979e-05
"PC_38:6_[M+OAC]1- / PS_42:5_[M-H]1-"	864.576	-0.00329999999996744	-0.00319999999999254	-0.00469999999995707	-0.00509999999997035	-0.00450000000000728	-0.00469999999995707	-0.00499999999999545	-0.00429999999994379	-0.00479999999993197	-0.00509999999997035	-0.00310000000001764	-0.00289999999995416	0	0
"PC_39:1_[M+Cl]1-"	864.6255	0.00729999999998654	0.00350000000003092	-0.00639999999998508	0.00620000000003529	0.00950000000000273	0.00189999999997781	-0.00689999999997326	-0.00170000000002801	-0.000200000000063483	0.00139999999998963	0.0080000000000382	0	0	0
"PC-O_40:1_[M+Cl]1-"	864.6618	0	0	-0.00420000000008258	0	0	0	-0.000400000000013279	0	0	0	0	0	0	0
"2H-IS__PI_[M-H]1-"	864.7191	0	0	0	0	0	0	0	0	0	-0.00689999999997326	0	0	0	0
"PI_37:7_[M-H]1-"	865.4873	0	0	0	0	0	0	0	0	0	0	0.00940000000002783	0	0	0
"PG_44:12_[M-H]1-"	865.5025	0	0	0	0	0	0	0	0	0	0	-0.000999999999976353	0	0	0
"PI-P_38:6_[M-H]1-"	865.5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI_36:0_[M-H]1-"	865.5812	-0.000499999999988177	-0.000400000000013279	-0.00170000000002801	-0.00210000000004129	-0.00170000000002801	-0.00180000000000291	-0.00210000000004129	-0.00130000000001473	-0.00180000000000291	-0.00220000000001619	NA	0	0	0
"PI-O_37:0_[M-H]1-"	865.6175	-0.00290000000006785	0.00989999999990232	0.00929999999993925	0.00879999999995107	0.0277999999999565	0.00929999999993925	0.0261999999999034	0.0268999999999551	0.0279999999999063	0.00959999999997763	0.00119999999992615	0.0021999999999025	0	0
"2H-IS__PI_[M-H]1-"	865.7244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_40:7_[M+Cl]1-"	866.5472	0	0.00639999999998508	0.00319999999999254	0.00270000000000437	0.00779999999997472	0.00329999999996744	0.00329999999996744	-0.00940000000002783	0.00319999999999254	0.00299999999992906	0	0.00439999999991869	0.0041999999999689	0
"PC_38:5_[M+OAC]1- / PS_42:4_[M-H]1-"	866.5917	-0.00260000000002947	-0.00260000000002947	-0.00370000000009441	-0.00410000000010768	-0.00360000000000582	-0.00370000000009441	-0.00420000000008258	-0.00330000000008113	-0.0039000000000442	-0.00410000000010768	-0.00240000000007967	-0.0019000000000915	0	-0.00990000000001601
"PC_39:0_[M+Cl]1-"	866.6411	0.0039000000000442	0.0039000000000442	0.00290000000006785	-0.00169999999991433	-0.00129999999990105	-0.000999999999976353	0.00240000000007967	0.00330000000008113	-0.00139999999998963	-0.000699999999937972	0.0038000000000693	0.00450000000000728	0	0.00100000000009004
"PC-O_40:0_[M+Cl]1-"	866.6775	-0.00270000000000437	-0.00199999999995271	-9.99999999748979e-05	0	0	0.00509999999997035	0	0.00540000000000873	0	0	0.00969999999995252	0.00729999999998654	0	0.0081000000000131
"2H-IS__PI_[M-H]1-"	866.7295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI_37:6_[M-H]1-"	867.5029	0	0	0	0	0	0	0	0	-0.00820000000010168	-0.00650000000007367	0	0	0	0
"PI-O_38:6_[M-H]1-"	867.5393	0	0	0	-0.00659999999993488	0	-0.00599999999997181	0	0	-0.00180000000000291	-0.00860000000000127	0	0	-0.00919999999996435	0
