mz	name
788.6164	PC_36:1_[M+H]1+ / PE_39:1_[M+H]1+ / PA_41:2_[M+NH4]1+
788.6528	PC-O_37:1_[M+H]1+ / PE-O_40:1_[M+H]1+
788.6763	TG_46:4_[M+NH4]1+
788.7597	2H-IS_PC_[M+H]1+
789.4466	PA_42:11_[M+Na]1+
789.4525	PI_29:1_[M+Na]1+
789.4549	PI_31:4_[M+H]1+
789.4677	PG_36:6_[M+Na]1+
789.4701	PG_38:9_[M+H]1+
789.4888	PI-O_30:1_[M+Na]1+
789.5405	PA_41:4_[M+Na]1+
789.564	PG_37:2_[M+H]1+
789.6004	PG-O_38:2_[M+H]1+ / TG_46:6_[M+Na]1+
789.6844	SM_40:0_[M+H]1+
789.7655	2H-IS_PC_[M+H]1+
790.463	PS_35:5_[M+Na]1+
790.4993	PS-O_36:5_[M+Na]1+
790.5381	PC_37:7_[M+H]1+ / PE_40:7_[M+H]1+ / PA_42:8_[M+NH4]1+
790.5593	PS_36:1_[M+H]1+ / PG_36:3_[M+NH4]1+
790.5745	PC-P_38:6_[M+H]1+
790.5956	PS-O_37:1_[M+H]1+ / PG-P_37:2_[M+NH4]1+
790.632	PC_36:0_[M+H]1+ / PE_39:0_[M+H]1+ / PA_41:1_[M+NH4]1+
790.6684	PC-O_37:0_[M+H]1+ / PE-O_40:0_[M+H]1+
790.6919	TG_46:3_[M+NH4]1+
790.771	2H-IS_PC_[M+H]1+
791.4622	PA_42:10_[M+Na]1+
791.4681	PI_29:0_[M+Na]1+
791.4705	PI_31:3_[M+H]1+
791.4834	PG_36:5_[M+Na]1+
791.4858	PG_38:8_[M+H]1+
791.5045	PI-O_30:0_[M+Na]1+
791.5561	PA_41:3_[M+Na]1+
791.5797	PG_37:1_[M+H]1+
791.616	PG-O_38:1_[M+H]1+ / TG_46:5_[M+Na]1+
791.7761	2H-IS_PC_[M+H]1+
792.4658	PI_30:4_[M+NH4]1+
792.4786	PS_35:4_[M+Na]1+
792.481	PS_37:7_[M+H]1+
792.515	PS-O_36:4_[M+Na]1+
792.5174	PS-P_38:6_[M+H]1+
792.5538	PC_37:6_[M+H]1+ / PE_40:6_[M+H]1+ / PA_42:7_[M+NH4]1+
792.5749	PS_36:0_[M+H]1+ / PG_36:2_[M+NH4]1+
792.5902	PC-O_38:6_[M+H]1+
792.6113	PS-O_37:0_[M+H]1+ / PG-O_37:2_[M+NH4]1+
792.6477	PA_41:0_[M+NH4]1+
792.7076	TG_46:2_[M+NH4]1+
792.7799	2H-IS_PC_[M+H]1+
793.4779	PA_42:9_[M+Na]1+
793.4862	PI_31:2_[M+H]1+
793.499	PG_36:4_[M+Na]1+
793.5014	PG_38:7_[M+H]1+
793.5225	PI-P_32:1_[M+H]1+
793.5718	PA_41:2_[M+Na]1+
793.5953	PG_37:0_[M+H]1+
793.6317	PG-O_38:0_[M+H]1+ / TG_46:4_[M+Na]1+
793.7276	2H-IS_PG_[M+NH4]1+
793.7842	2H-IS_PC_[M+H]1+
793.8696	2H-IS_PS16_[M+H]1+
794.4814	PI_30:3_[M+NH4]1+
794.4943	PS_35:3_[M+Na]1+
794.4967	PS_37:6_[M+H]1+
794.5306	PS-O_36:3_[M+Na]1+
794.533	PS-O_38:6_[M+H]1+
794.5694	PC_37:5_[M+H]1+ / PE_40:5_[M+H]1+ / PA_42:6_[M+NH4]1+
794.5906	PG_36:1_[M+NH4]1+
794.6058	PC-O_38:5_[M+H]1+
794.6269	PG-O_37:1_[M+NH4]1+
794.7232	TG_46:1_[M+NH4]1+
794.7337	2H-IS_PG_[M+NH4]1+
794.8758	2H-IS_PS16_[M+H]1+
795.4935	PA_42:8_[M+Na]1+
795.5018	PI_31:1_[M+H]1+
795.5147	PG_36:3_[M+Na]1+
795.5171	PG_38:6_[M+H]1+
795.5382	PI-O_32:1_[M+H]1+
795.551	PG-P_37:2_[M+Na]1+
795.5874	PA_41:1_[M+Na]1+
795.6473	TG_46:3_[M+Na]1+
795.7398	2H-IS_PG_[M+NH4]1+
795.8815	2H-IS_PS16_[M+H]1+
796.4971	PI_30:2_[M+NH4]1+
796.5099	PS_35:2_[M+Na]1+
796.5123	PS_37:5_[M+H]1+ / PG_37:7_[M+NH4]1+
796.5334	PI-P_31:1_[M+NH4]1+
796.5463	PS-O_36:2_[M+Na]1+
796.5487	PS-O_38:5_[M+H]1+ / PG-P_38:6_[M+NH4]1+
796.5851	PC_37:4_[M+H]1+ / PE_40:4_[M+H]1+ / PA_42:5_[M+NH4]1+
796.6062	PG_36:0_[M+NH4]1+
796.6215	PC-O_38:4_[M+H]1+
796.6426	PG-O_37:0_[M+NH4]1+
796.7389	TG_46:0_[M+NH4]1+
796.7453	2H-IS_PG_[M+NH4]1+
796.887	2H-IS_PS16_[M+H]1+
797.4212	PI_30:4_[M+Na]1+
797.5092	PA_42:7_[M+Na]1+
797.5175	PI_31:0_[M+H]1+
797.5303	PG_36:2_[M+Na]1+
797.5327	PG_38:5_[M+H]1+
797.5538	PI-O_32:0_[M+H]1+
797.5667	PG-O_37:2_[M+Na]1+
797.6031	PA_41:0_[M+Na]1+
797.663	TG_46:2_[M+Na]1+
797.7509	2H-IS_PG_[M+NH4]1+
797.8929	2H-IS_PS16_[M+H]1+
798.4317	PS_36:8_[M+Na]1+
798.5127	PI_30:1_[M+NH4]1+
798.5256	PS_35:1_[M+Na]1+
798.528	PS_37:4_[M+H]1+ / PG_37:6_[M+NH4]1+
798.5491	PI-O_31:1_[M+NH4]1+
798.5619	PS-O_36:1_[M+Na]1+
798.5643	PS-O_38:4_[M+H]1+ / PG-O_38:6_[M+NH4]1+
798.6007	PC_37:3_[M+H]1+ / PE_40:3_[M+H]1+ / PA_42:4_[M+NH4]1+
798.6371	PC-O_38:3_[M+H]1+
798.6606	TG_47:6_[M+NH4]1+
798.7555	2H-IS_PG_[M+NH4]1+
798.899	2H-IS_PS16_[M+H]1+
799.4368	PI_30:3_[M+Na]1+
799.5248	PA_42:6_[M+Na]1+
799.546	PG_36:1_[M+Na]1+
799.5484	PG_38:4_[M+H]1+
799.5823	PG-O_37:1_[M+Na]1+
799.6688	SM_41:1_[M+H]1+
799.6786	TG_46:1_[M+Na]1+
799.69	2H-IS_PG_[M+Na]1+
799.7588	2H-IS_PG_[M+NH4]1+
799.9036	2H-IS_PS16_[M+H]1+
800.4473	PS_36:7_[M+Na]1+
800.5225	PC_38:9_[M+H]1+
800.5284	PI_30:0_[M+NH4]1+
800.5412	PS_35:0_[M+Na]1+
800.5436	PS_37:3_[M+H]1+ / PG_37:5_[M+NH4]1+
800.5647	PI-O_31:0_[M+NH4]1+
800.5776	PS-O_36:0_[M+Na]1+
800.58	PS-O_38:3_[M+H]1+ / PG-O_38:5_[M+NH4]1+
800.6164	PC_37:2_[M+H]1+ / PE_40:2_[M+H]1+ / PA_42:3_[M+NH4]1+
800.6528	PC-O_38:2_[M+H]1+
800.6763	TG_47:5_[M+NH4]1+
800.6952	2H-IS_PG_[M+Na]1+
801.4525	PI_30:2_[M+Na]1+
801.4549	PI_32:5_[M+H]1+
801.4677	PG_37:7_[M+Na]1+
801.4888	PI-P_31:1_[M+Na]1+
801.5041	PG-P_38:6_[M+Na]1+
801.5405	PA_42:5_[M+Na]1+
801.5616	PG_36:0_[M+Na]1+
801.564	PG_38:3_[M+H]1+
801.598	PG-O_37:0_[M+Na]1+
801.6844	SM_41:0_[M+H]1+
801.6943	TG_46:0_[M+Na]1+
801.7012	2H-IS_PG_[M+Na]1+
802.463	PS_36:6_[M+Na]1+
802.4654	PS_38:9_[M+H]1+
802.5381	PC_38:8_[M+H]1+
802.5593	PS_37:2_[M+H]1+ / PG_37:4_[M+NH4]1+
802.5956	PS-O_38:2_[M+H]1+ / PG-O_38:4_[M+NH4]1+
802.632	PC_37:1_[M+H]1+ / PE_40:1_[M+H]1+ / PA_42:2_[M+NH4]1+
802.6684	PC-O_38:1_[M+H]1+ / PE-P_41:0_[M+H]1+
802.6919	TG_47:4_[M+NH4]1+
802.707	2H-IS_PG_[M+Na]1+
803.4681	PI_30:1_[M+Na]1+
803.4705	PI_32:4_[M+H]1+
803.4834	PG_37:6_[M+Na]1+
803.5045	PI-O_31:1_[M+Na]1+
803.5197	PG-O_38:6_[M+Na]1+
803.5561	PA_42:4_[M+Na]1+
803.5797	PG_38:2_[M+H]1+
803.616	PG-P_39:1_[M+H]1+ / TG_47:6_[M+Na]1+
803.7109	2H-IS_PG_[M+Na]1+
804.4786	PS_36:5_[M+Na]1+
804.481	PS_38:8_[M+H]1+
804.5538	PC_38:7_[M+H]1+ / PE_41:7_[M+H]1+
804.5749	PS_37:1_[M+H]1+ / PG_37:3_[M+NH4]1+
804.5902	PE-P_42:6_[M+H]1+
804.6113	PS-O_38:1_[M+H]1+ / PG-O_38:3_[M+NH4]1+
804.6477	PC_37:0_[M+H]1+ / PE_40:0_[M+H]1+ / PA_42:1_[M+NH4]1+
804.6841	PC-O_38:0_[M+H]1+ / PE-O_41:0_[M+H]1+
804.7076	TG_47:3_[M+NH4]1+
805.4838	PI_30:0_[M+Na]1+
805.4862	PI_32:3_[M+H]1+
805.499	PG_37:5_[M+Na]1+
805.5014	PG_39:8_[M+H]1+
805.5201	PI-O_31:0_[M+Na]1+
805.5225	PI-P_33:2_[M+H]1+
805.5354	PG-O_38:5_[M+Na]1+
805.5718	PA_42:3_[M+Na]1+
805.5953	PG_38:1_[M+H]1+
805.6317	PG-O_39:1_[M+H]1+ / TG_47:5_[M+Na]1+
806.4814	PI_31:4_[M+NH4]1+
806.4943	PS_36:4_[M+Na]1+
806.4967	PS_38:7_[M+H]1+ / PG_38:9_[M+NH4]1+
806.5694	PC_38:6_[M+H]1+ / PE_41:6_[M+H]1+
806.5906	PS_37:0_[M+H]1+ / PG_37:2_[M+NH4]1+
806.6058	PE-O_42:6_[M+H]1+
806.6269	PS-O_38:0_[M+H]1+ / PG-O_38:2_[M+NH4]1+
806.6633	PA_42:0_[M+NH4]1+
806.7232	TG_47:2_[M+NH4]1+
807.5018	PI_32:2_[M+H]1+
807.5147	PG_37:4_[M+Na]1+
807.5171	PG_39:7_[M+H]1+
807.5382	PI-O_33:2_[M+H]1+
807.551	PG-O_38:4_[M+Na]1+
807.5534	PG-P_40:6_[M+H]1+
807.5874	PA_42:2_[M+Na]1+
807.611	PG_38:0_[M+H]1+
807.6473	PG-O_39:0_[M+H]1+ / TG_47:4_[M+Na]1+
808.4971	PI_31:3_[M+NH4]1+
808.5099	PS_36:3_[M+Na]1+
808.5123	PS_38:6_[M+H]1+ / PG_38:8_[M+NH4]1+
808.5463	PS-P_37:2_[M+Na]1+
808.5851	PC_38:5_[M+H]1+ / PE_41:5_[M+H]1+ / PA_43:6_[M+NH4]1+
808.6062	PG_37:1_[M+NH4]1+
808.6215	PE-P_42:4_[M+H]1+
808.6426	PG-O_38:1_[M+NH4]1+
808.645	TG_48:8_[M+NH4]1+
808.7389	TG_47:1_[M+NH4]1+
809.5175	PI_32:1_[M+H]1+
809.5303	PG_37:3_[M+Na]1+
809.5327	PG_39:6_[M+H]1+
809.5538	PI-O_33:1_[M+H]1+
809.5667	PG-O_38:3_[M+Na]1+
809.5691	PG-O_40:6_[M+H]1+
809.6031	PA_42:1_[M+Na]1+
809.663	TG_47:3_[M+Na]1+
810.5068	PE_42:11_[M+H]1+ / PA_44:12_[M+NH4]1+
810.5127	PI_31:2_[M+NH4]1+
810.5256	PS_36:2_[M+Na]1+
810.528	PS_38:5_[M+H]1+ / PG_38:7_[M+NH4]1+
810.5491	PI-P_32:1_[M+NH4]1+
810.5619	PS-O_37:2_[M+Na]1+
810.6007	PC_38:4_[M+H]1+ / PE_41:4_[M+H]1+
810.6219	PG_37:0_[M+NH4]1+
810.6371	PE-O_42:4_[M+H]1+
810.6582	PG-O_38:0_[M+NH4]1+
810.6606	TG_48:7_[M+NH4]1+
810.7545	TG_47:0_[M+NH4]1+
811.4368	PI_31:4_[M+Na]1+
811.4521	PG_38:9_[M+Na]1+
811.5331	PI_32:0_[M+H]1+
811.546	PG_37:2_[M+Na]1+
811.5484	PG_39:5_[M+H]1+
811.5695	PI-O_33:0_[M+H]1+
811.5823	PG-O_38:2_[M+Na]1+
811.5847	PG-O_40:5_[M+H]1+
811.6187	PA_42:0_[M+Na]1+
811.6688	SM_42:3_[M+H]1+
811.6786	TG_47:2_[M+Na]1+
812.5225	PE_42:10_[M+H]1+
812.5284	PI_31:1_[M+NH4]1+
812.5412	PS_36:1_[M+Na]1+
812.5436	PS_38:4_[M+H]1+ / PG_38:6_[M+NH4]1+
812.5647	PI-O_32:1_[M+NH4]1+
812.5776	PS-O_37:1_[M+Na]1+
812.6164	PC_38:3_[M+H]1+ / PE_41:3_[M+H]1+ / PA_43:4_[M+NH4]1+
812.6528	PE-P_42:2_[M+H]1+
812.6763	TG_48:6_[M+NH4]1+
813.4525	PI_31:3_[M+Na]1+
813.4677	PG_38:8_[M+Na]1+
813.5405	PA_43:6_[M+Na]1+
813.5616	PG_37:1_[M+Na]1+
813.564	PG_39:4_[M+H]1+
813.598	PG-O_38:1_[M+Na]1+
813.6004	PG-O_40:4_[M+H]1+ / TG_48:8_[M+Na]1+
813.6844	SM_42:2_[M+H]1+
813.6943	TG_47:1_[M+Na]1+
814.463	PS_37:7_[M+Na]1+
814.4993	PS-P_38:6_[M+Na]1+
814.5381	PE_42:9_[M+H]1+ / PA_44:10_[M+NH4]1+
814.544	PI_31:0_[M+NH4]1+
814.5569	PS_36:0_[M+Na]1+
814.5593	PS_38:3_[M+H]1+ / PG_38:5_[M+NH4]1+
814.5804	PI-O_32:0_[M+NH4]1+
814.5932	PS-O_37:0_[M+Na]1+
814.632	PC_38:2_[M+H]1+ / PE_41:2_[M+H]1+
814.6684	PC-P_39:1_[M+H]1+ / PE-O_42:2_[M+H]1+
814.6919	TG_48:5_[M+NH4]1+
815.4622	PA_44:12_[M+Na]1+
815.4681	PI_31:2_[M+Na]1+
815.4705	PI_33:5_[M+H]1+
815.4834	PG_38:7_[M+Na]1+
815.4858	PG_40:10_[M+H]1+
815.5045	PI-P_32:1_[M+Na]1+
815.5069	PI-P_34:4_[M+H]1+
815.5773	PG_37:0_[M+Na]1+
815.5797	PG_39:3_[M+H]1+
815.6136	PG-O_38:0_[M+Na]1+
815.616	PG-O_40:3_[M+H]1+ / TG_48:7_[M+Na]1+
815.7001	SM_42:1_[M+H]1+
815.7099	TG_47:0_[M+Na]1+
816.4786	PS_37:6_[M+Na]1+
816.515	PS-O_38:6_[M+Na]1+
816.5538	PC_39:8_[M+H]1+ / PE_42:8_[M+H]1+
816.5749	PS_38:2_[M+H]1+ / PG_38:4_[M+NH4]1+
816.6113	PS-P_39:1_[M+H]1+
816.6477	PC_38:1_[M+H]1+ / PE_41:1_[M+H]1+ / PA_43:2_[M+NH4]1+
816.6841	PC-O_39:1_[M+H]1+ / PE-O_42:1_[M+H]1+
816.7076	TG_48:4_[M+NH4]1+
816.8573	2H-IS_PS16_[M+Na]1+
817.4838	PI_31:1_[M+Na]1+
817.4862	PI_33:4_[M+H]1+
817.499	PG_38:6_[M+Na]1+
817.5014	PG_40:9_[M+H]1+
817.5201	PI-O_32:1_[M+Na]1+
817.5225	PI-O_34:4_[M+H]1+
817.5718	PA_43:4_[M+Na]1+
817.5953	PG_39:2_[M+H]1+
817.6317	PG-O_40:2_[M+H]1+ / TG_48:6_[M+Na]1+
817.7157	SM_42:0_[M+H]1+
817.8637	2H-IS_PS16_[M+Na]1+
818.4814	PI_32:5_[M+NH4]1+
818.4943	PS_37:5_[M+Na]1+
818.4967	PS_39:8_[M+H]1+
818.5306	PS-O_38:5_[M+Na]1+
818.5694	PC_39:7_[M+H]1+ / PE_42:7_[M+H]1+ / PA_44:8_[M+NH4]1+
818.5906	PS_38:1_[M+H]1+ / PG_38:3_[M+NH4]1+
818.6058	PC-P_40:6_[M+H]1+
818.6269	PS-O_39:1_[M+H]1+
818.6633	PC_38:0_[M+H]1+ / PE_41:0_[M+H]1+ / PA_43:1_[M+NH4]1+
818.6997	PC-O_39:0_[M+H]1+ / PE-O_42:0_[M+H]1+
818.7232	TG_48:3_[M+NH4]1+
818.7361	PC-2O_40:0_[M+H]1+
818.8696	2H-IS_PS16_[M+Na]1+
819.4935	PA_44:10_[M+Na]1+
819.4994	PI_31:0_[M+Na]1+
819.5018	PI_33:3_[M+H]1+
819.5147	PG_38:5_[M+Na]1+
819.5171	PG_40:8_[M+H]1+
819.5358	PI-O_32:0_[M+Na]1+
819.5382	PI-O_34:3_[M+H]1+
819.611	PG_39:1_[M+H]1+
819.6473	PG-O_40:1_[M+H]1+ / TG_48:5_[M+Na]1+
819.8756	2H-IS_PS16_[M+Na]1+
820.4971	PI_32:4_[M+NH4]1+
820.5099	PS_37:4_[M+Na]1+
820.5123	PS_39:7_[M+H]1+
820.5463	PS-O_38:4_[M+Na]1+
820.5487	PS-P_40:6_[M+H]1+
820.5851	PC_39:6_[M+H]1+ / PE_42:6_[M+H]1+ / PA_44:7_[M+NH4]1+
820.6062	PS_38:0_[M+H]1+ / PG_38:2_[M+NH4]1+
820.6215	PC-O_40:6_[M+H]1+
820.6426	PS-O_39:0_[M+H]1+ / PG-P_39:1_[M+NH4]1+
820.679	PA_43:0_[M+NH4]1+
820.7389	TG_48:2_[M+NH4]1+
820.8811	2H-IS_PS16_[M+Na]1+
821.5175	PI_33:2_[M+H]1+
821.5303	PG_38:4_[M+Na]1+
821.5327	PG_40:7_[M+H]1+
821.5538	PI-O_34:2_[M+H]1+
821.6031	PA_43:2_[M+Na]1+
821.6266	PG_39:0_[M+H]1+
821.663	PG-O_40:0_[M+H]1+ / TG_48:4_[M+Na]1+
822.5127	PI_32:3_[M+NH4]1+
822.5256	PS_37:3_[M+Na]1+
822.528	PS_39:6_[M+H]1+ / PG_39:8_[M+NH4]1+
822.5491	PI-P_33:2_[M+NH4]1+
822.5619	PS-O_38:3_[M+Na]1+
822.5643	PS-O_40:6_[M+H]1+
822.6007	PC_39:5_[M+H]1+ / PE_42:5_[M+H]1+ / PA_44:6_[M+NH4]1+
822.6219	PG_38:1_[M+NH4]1+
822.6371	PC-O_40:5_[M+H]1+
822.6582	PG-O_39:1_[M+NH4]1+
822.6606	TG_49:8_[M+NH4]1+
822.7545	TG_48:1_[M+NH4]1+
823.4368	PI_32:5_[M+Na]1+
823.5248	PA_44:8_[M+Na]1+
823.5331	PI_33:1_[M+H]1+
823.546	PG_38:3_[M+Na]1+
823.5484	PG_40:6_[M+H]1+
823.5695	PI-O_34:1_[M+H]1+
823.6187	PA_43:1_[M+Na]1+
823.6786	TG_48:3_[M+Na]1+
824.4473	PS_38:9_[M+Na]1+
824.5284	PI_32:2_[M+NH4]1+
824.5412	PS_37:2_[M+Na]1+
824.5436	PS_39:5_[M+H]1+ / PG_39:7_[M+NH4]1+
824.5647	PI-O_33:2_[M+NH4]1+
824.5776	PS-O_38:2_[M+Na]1+
824.58	PS-O_40:5_[M+H]1+ / PG-P_40:6_[M+NH4]1+
824.6164	PC_39:4_[M+H]1+ / PE_42:4_[M+H]1+ / PA_44:5_[M+NH4]1+
824.6375	PG_38:0_[M+NH4]1+
824.6528	PC-O_40:4_[M+H]1+
824.6739	PG-O_39:0_[M+NH4]1+
824.6763	TG_49:7_[M+NH4]1+
824.7702	TG_48:0_[M+NH4]1+
825.4525	PI_32:4_[M+Na]1+
825.5405	PA_44:7_[M+Na]1+
825.5488	PI_33:0_[M+H]1+
825.5616	PG_38:2_[M+Na]1+
825.564	PG_40:5_[M+H]1+
825.5851	PI-O_34:0_[M+H]1+
825.598	PG-P_39:1_[M+Na]1+
825.6344	PA_43:0_[M+Na]1+
825.6943	TG_48:2_[M+Na]1+
826.463	PS_38:8_[M+Na]1+
826.5381	PC_40:10_[M+H]1+
826.544	PI_32:1_[M+NH4]1+
826.5569	PS_37:1_[M+Na]1+
826.5593	PS_39:4_[M+H]1+ / PG_39:6_[M+NH4]1+
826.5804	PI-O_33:1_[M+NH4]1+
826.5932	PS-O_38:1_[M+Na]1+
826.5956	PS-O_40:4_[M+H]1+ / PG-O_40:6_[M+NH4]1+
826.632	PC_39:3_[M+H]1+ / PE_42:3_[M+H]1+ / PA_44:4_[M+NH4]1+
826.6684	PC-O_40:3_[M+H]1+
826.6919	TG_49:6_[M+NH4]1+
827.4681	PI_32:3_[M+Na]1+
827.4705	PI_34:6_[M+H]1+
827.4834	PG_39:8_[M+Na]1+
827.5045	PI-P_33:2_[M+Na]1+
827.5561	PA_44:6_[M+Na]1+
827.5773	PG_38:1_[M+Na]1+
827.5797	PG_40:4_[M+H]1+
827.6136	PG-O_39:1_[M+Na]1+
827.616	TG_49:8_[M+Na]1+
827.7001	SM_43_2_[M+H]1+
827.7099	TG_48:1_[M+Na]1+
828.4786	PS_38:7_[M+Na]1+
828.481	PS_40:10_[M+H]1+
828.5538	PC_40:9_[M+H]1+
828.5597	PI_32:0_[M+NH4]1+
828.5725	PS_37:0_[M+Na]1+
828.5749	PS_39:3_[M+H]1+ / PG_39:5_[M+NH4]1+
828.596	PI-O_33:0_[M+NH4]1+
828.6089	PS-O_38:0_[M+Na]1+
828.6113	PS-O_40:3_[M+H]1+ / PG-O_40:5_[M+NH4]1+
828.6477	PC_39:2_[M+H]1+ / PE_42:2_[M+H]1+ / PA_44:3_[M+NH4]1+
828.6841	PC-O_40:2_[M+H]1+
828.7076	TG_49:5_[M+NH4]1+
829.4838	PI_32:2_[M+Na]1+
829.4862	PI_34:5_[M+H]1+
829.499	PG_39:7_[M+Na]1+
829.5201	PI-O_33:2_[M+Na]1+
829.5354	PG-P_40:6_[M+Na]1+
829.5718	PA_44:5_[M+Na]1+
829.5929	PG_38:0_[M+Na]1+
829.5953	PG_40:3_[M+H]1+
829.6293	PG-O_39:0_[M+Na]1+
829.6317	TG_49:7_[M+Na]1+
829.7157	SM_43_1_[M+H]1+
829.7256	TG_48:0_[M+Na]1+
830.4943	PS_38:6_[M+Na]1+
830.4967	PS_40:9_[M+H]1+
830.5694	PC_40:8_[M+H]1+
830.5906	PS_39:2_[M+H]1+ / PG_39:4_[M+NH4]1+
830.6269	PS-O_40:2_[M+H]1+ / PG-O_40:4_[M+NH4]1+
830.6633	PC_39:1_[M+H]1+ / PE_42:1_[M+H]1+ / PA_44:2_[M+NH4]1+
830.6997	PC-O_40:1_[M+H]1+
830.7232	TG_49:4_[M+NH4]1+
831.4994	PI_32:1_[M+Na]1+
831.5018	PI_34:4_[M+H]1+
831.5147	PG_39:6_[M+Na]1+
831.5358	PI-O_33:1_[M+Na]1+
831.551	PG-O_40:6_[M+Na]1+
831.5874	PA_44:4_[M+Na]1+
831.611	PG_40:2_[M+H]1+
831.6473	TG_49:6_[M+Na]1+
832.4971	PI_33:5_[M+NH4]1+
832.5099	PS_38:5_[M+Na]1+
832.5123	PS_40:8_[M+H]1+ / PG_40:10_[M+NH4]1+
832.5334	PI-P_34:4_[M+NH4]1+
832.5851	PC_40:7_[M+H]1+
832.6062	PS_39:1_[M+H]1+ / PG_39:3_[M+NH4]1+
832.6426	PS-O_40:1_[M+H]1+ / PG-O_40:3_[M+NH4]1+
832.679	PC_39:0_[M+H]1+ / PE_42:0_[M+H]1+ / PA_44:1_[M+NH4]1+
832.7154	PC-O_40:0_[M+H]1+
832.7389	TG_49:3_[M+NH4]1+
833.5151	PI_32:0_[M+Na]1+
833.5175	PI_34:3_[M+H]1+
833.5303	PG_39:5_[M+Na]1+
833.5514	PI-O_33:0_[M+Na]1+
833.5538	PI-P_35:2_[M+H]1+
833.5667	PG-O_40:5_[M+Na]1+
833.6031	PA_44:3_[M+Na]1+
833.6266	PG_40:1_[M+H]1+
833.663	PG-P_41:0_[M+H]1+ / TG_49:5_[M+Na]1+
834.5127	PI_33:4_[M+NH4]1+
834.5256	PS_38:4_[M+Na]1+
834.528	PS_40:7_[M+H]1+ / PG_40:9_[M+NH4]1+
834.5491	PI-O_34:4_[M+NH4]1+
834.6007	PC_40:6_[M+H]1+ / PE_43:6_[M+H]1+
834.6219	PS_39:0_[M+H]1+ / PG_39:2_[M+NH4]1+
834.6582	PS-O_40:0_[M+H]1+ / PG-O_40:2_[M+NH4]1+
834.6606	TG_50:9_[M+NH4]1+
834.6946	PA_44:0_[M+NH4]1+
834.7545	TG_49:2_[M+NH4]1+
835.5331	PI_34:2_[M+H]1+
835.546	PG_39:4_[M+Na]1+
835.5484	PG_41:7_[M+H]1+
835.5695	PI-O_35:2_[M+H]1+
835.5823	PG-O_40:4_[M+Na]1+
835.5847	PG-P_42:6_[M+H]1+
835.6187	PA_44:2_[M+Na]1+
835.6423	PG_40:0_[M+H]1+
835.6786	PG-O_41:0_[M+H]1+ / TG_49:4_[M+Na]1+
836.5225	PE_44:12_[M+H]1+
836.5284	PI_33:3_[M+NH4]1+
836.5412	PS_38:3_[M+Na]1+
836.5436	PS_40:6_[M+H]1+ / PG_40:8_[M+NH4]1+
836.5647	PI-O_34:3_[M+NH4]1+
836.6164	PC_40:5_[M+H]1+
836.6375	PG_39:1_[M+NH4]1+
836.6739	PG-O_40:1_[M+NH4]1+
836.6763	TG_50:8_[M+NH4]1+
836.7702	TG_49:1_[M+NH4]1+
837.4525	PI_33:5_[M+Na]1+
837.4677	PG_40:10_[M+Na]1+
837.4888	PI-P_34:4_[M+Na]1+
837.5488	PI_34:1_[M+H]1+
837.5616	PG_39:3_[M+Na]1+
837.564	PG_41:6_[M+H]1+
837.5851	PI-O_35:1_[M+H]1+
837.598	PG-O_40:3_[M+Na]1+
837.6004	PG-O_42:6_[M+H]1+
837.6344	PA_44:1_[M+Na]1+
837.6943	TG_49:3_[M+Na]1+
838.544	PI_33:2_[M+NH4]1+
838.5569	PS_38:2_[M+Na]1+
838.5593	PS_40:5_[M+H]1+ / PG_40:7_[M+NH4]1+
838.5804	PI-O_34:2_[M+NH4]1+
838.5932	PS-P_39:1_[M+Na]1+
838.632	PC_40:4_[M+H]1+ / PE_43:4_[M+H]1+
838.6532	PG_39:0_[M+NH4]1+
838.6895	PG-O_40:0_[M+NH4]1+
838.6919	TG_50:7_[M+NH4]1+
838.7858	TG_49:0_[M+NH4]1+
839.4681	PI_33:4_[M+Na]1+
839.4834	PG_40:9_[M+Na]1+
839.5045	PI-O_34:4_[M+Na]1+
839.5644	PI_34:0_[M+H]1+
839.5773	PG_39:2_[M+Na]1+
839.5797	PG_41:5_[M+H]1+
839.6008	PI-O_35:0_[M+H]1+
839.6136	PG-O_40:2_[M+Na]1+
839.616	PG-P_42:4_[M+H]1+ / TG_50:9_[M+Na]1+
839.65	PA_44:0_[M+Na]1+
839.7099	TG_49:2_[M+Na]1+
840.4786	PS_39:8_[M+Na]1+
840.5538	PE_44:10_[M+H]1+
840.5597	PI_33:1_[M+NH4]1+
840.5725	PS_38:1_[M+Na]1+
840.5749	PS_40:4_[M+H]1+ / PG_40:6_[M+NH4]1+
840.596	PI-O_34:1_[M+NH4]1+
840.6089	PS-O_39:1_[M+Na]1+
840.6477	PC_40:3_[M+H]1+
840.7076	TG_50:6_[M+NH4]1+
841.4838	PI_33:3_[M+Na]1+
841.4862	PI_35:6_[M+H]1+
841.499	PG_40:8_[M+Na]1+
841.5014	PG_42:11_[M+H]1+
841.5201	PI-O_34:3_[M+Na]1+
841.5225	PI-P_36:5_[M+H]1+
841.5929	PG_39:1_[M+Na]1+
841.5953	PG_41:4_[M+H]1+
841.6293	PG-O_40:1_[M+Na]1+
841.6317	PG-O_42:4_[M+H]1+ / TG_50:8_[M+Na]1+
841.7157	SM_44:2_[M+H]1+
841.7256	TG_49:1_[M+Na]1+
842.4943	PS_39:7_[M+Na]1+
842.5306	PS-P_40:6_[M+Na]1+
842.5753	PI_33:0_[M+NH4]1+
