mz	name
908.6881	PC_42:0_[M+Cl]1-
909.5499	PI_40:6_[M-H]1-
910.5604	PC_42:11_[M+OAC]1-
910.6098	PC_43:6_[M+Cl]1-
910.6543	PC_41:4_[M+OAC]1-
910.6906	PC-O_42:4_[M+OAC]1-
911.5655	PI_40:5_[M-H]1-
912.5316	PC_44:12_[M+Cl]1-
912.576	PC_42:10_[M+OAC]1-
912.6618	PC-O_44:5_[M+Cl]1-
912.6699	PC_41:3_[M+OAC]1-
912.7063	PC-O_42:3_[M+OAC]1-
913.5812	PI_40:4_[M-H]1-
914.5917	PC_42:9_[M+OAC]1-
914.6411	PC_43:4_[M+Cl]1-
914.6775	PC-O_44:4_[M+Cl]1-
914.6856	PC_41:2_[M+OAC]1-
914.7219	PC-O_42:2_[M+OAC]1-
915.5968	PI_40:3_[M-H]1-
916.5629	PC_44:10_[M+Cl]1-
916.6073	PC_42:8_[M+OAC]1-
916.6931	PC-O_44:3_[M+Cl]1-
916.7012	PC_41:1_[M+OAC]1-
916.7376	PC-O_42:1_[M+OAC]1-
917.6125	PI_40:2_[M-H]1-
918.623	PC_42:7_[M+OAC]1-
918.6724	PC_43:2_[M+Cl]1-
918.7169	PC_41:0_[M+OAC]1-
918.7532	PC-O_42:0_[M+OAC]1-
919.6281	PI_40:1_[M-H]1-
919.6645	PI-P_41:0_[M-H]1-
920.5942	PC_44:8_[M+Cl]1-
920.6386	PC_42:6_[M+OAC]1-
920.6881	PC_43:1_[M+Cl]1-
921.5499	PI_41:7_[M-H]1-
921.5862	PI-P_42:6_[M-H]1-
921.6438	PI_40:0_[M-H]1-
921.6801	PI-O_41:0_[M-H]1-
922.6098	PC_44:7_[M+Cl]1-
922.6543	PC_42:5_[M+OAC]1-
922.7037	PC_43:0_[M+Cl]1-
923.5655	PI_41:6_[M-H]1-
923.6019	PI-O_42:6_[M-H]1-
924.6255	PC_44:6_[M+Cl]1-
924.6699	PC_42:4_[M+OAC]1-
925.5812	PI_41:5_[M-H]1-
925.6175	PI-P_42:4_[M-H]1-
926.6411	PC_44:5_[M+Cl]1-
926.6856	PC_42:3_[M+OAC]1-
927.5029	PI_42:11_[M-H]1-
927.5968	PI_41:4_[M-H]1-
927.6332	PI-O_42:4_[M-H]1-
928.6568	PC_44:4_[M+Cl]1-
928.7012	PC_42:2_[M+OAC]1-
929.5186	PI_42:10_[M-H]1-
929.6125	PI_41:3_[M-H]1-
929.6488	PI-P_42:2_[M-H]1-
930.6724	PC_44:3_[M+Cl]1-
930.7169	PC_42:1_[M+OAC]1-
931.5342	PI_42:9_[M-H]1-
931.6281	PI_41:2_[M-H]1-
931.6645	PI-O_42:2_[M-H]1-
932.6881	PC_44:2_[M+Cl]1-
932.7325	PC_42:0_[M+OAC]1-
933.5499	PI_42:8_[M-H]1-
933.6438	PI_41:1_[M-H]1-
933.6801	PI-O_42:1_[M-H]1-
934.6543	PC_43:6_[M+OAC]1-
934.7037	PC_44:1_[M+Cl]1-
935.5655	PI_42:7_[M-H]1-
935.6594	PI_41:0_[M-H]1-
935.6958	PI-O_42:0_[M-H]1-
936.576	PC_44:12_[M+OAC]1-
936.7063	PC-O_44:5_[M+OAC]1-
936.7194	PC_44:0_[M+Cl]1-
937.5812	PI_42:6_[M-H]1-
938.6856	PC_43:4_[M+OAC]1-
938.7219	PC-O_44:4_[M+OAC]1-
939.5968	PI_42:5_[M-H]1-
940.6073	PC_44:10_[M+OAC]1-
940.7376	PC-O_44:3_[M+OAC]1-
941.6125	PI_42:4_[M-H]1-
942.7169	PC_43:2_[M+OAC]1-
943.6281	PI_42:3_[M-H]1-
944.6386	PC_44:8_[M+OAC]1-
944.7325	PC_43:1_[M+OAC]1-
945.6438	PI_42:2_[M-H]1-
946.6543	PC_44:7_[M+OAC]1-
946.7482	PC_43:0_[M+OAC]1-
947.6594	PI_42:1_[M-H]1-
948.6699	PC_44:6_[M+OAC]1-
949.6751	PI_42:0_[M-H]1-
950.6856	PC_44:5_[M+OAC]1-
951.5968	PI_43:6_[M-H]1-
952.7012	PC_44:4_[M+OAC]1-
953.5186	PI_44:12_[M-H]1-
954.7169	PC_44:3_[M+OAC]1-
955.6281	PI_43:4_[M-H]1-
956.7325	PC_44:2_[M+OAC]1-
957.5499	PI_44:10_[M-H]1-
958.7482	PC_44:1_[M+OAC]1-
959.6594	PI_43:2_[M-H]1-
960.7194	PC_46:2_[M+Cl]1-
960.7638	PC_44:0_[M+OAC]1-
961.5812	PI_44:8_[M-H]1-
961.6751	PI_43:1_[M-H]1-
962.735	PC_46:1_[M+Cl]1-
962.7583	PE_52:4_[M-H]1-
963.5968	PI_44:7_[M-H]1-
963.6907	PI_43:0_[M-H]1-
964.7507	PC_46:0_[M+Cl]1-
965.6125	PI_44:6_[M-H]1-
967.6281	PI_44:5_[M-H]1-
969.6438	PI_44:4_[M-H]1-
971.6594	PI_44:3_[M-H]1-
973.6751	PI_44:2_[M-H]1-
975.6907	PI_44:1_[M-H]1-
977.7064	PI_44:0_[M-H]1-
984.7638	PC_46:2_[M+OAC]1-
986.7795	PC_46:1_[M+OAC]1-
988.7507	PC_48:1_[M+Cl]1-
988.7951	PC_46:0_[M+OAC]1-
992.782	PC_48:0_[M+Cl]1-
1012.7951	PC_48:1_[M+OAC]1-
1016.8264	PC_48:0_[M+OAC]1-
1020.8133	PC_50:0_[M+Cl]1-
1040.782	PC_52:4_[M+Cl]1-
1044.8577	PC_50:0_[M+OAC]1-
1048.8446	PC_52:0_[M+Cl]1-
1064.8264	PC_52:4_[M+OAC]1-
1072.889	PC_52:0_[M+OAC]1-
